timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-03-03 14:50:00,260.8,90.5,2.0,30.0,91.66666666666669,0.0,0.0,7.361173629760742,0
2026-03-03 15:00:00,255.3,91.9,2.0,30.0,91.1,28.624444444444485,30.81000000000002,7.36343449559705,0
2026-03-03 15:10:00,253.9,86.9,1.95,30.0,91.54545454545456,28.55235294117651,30.757058823529448,7.35809063089305,0
2026-03-03 15:20:00,250.15,88.75,2.0,30.0,91.0,28.652222222222264,30.95888888888892,7.357679564377357,0
2026-03-03 15:30:00,249.45,88.5,2.0,30.0,91.0,28.70300000000004,31.116000000000035,7.361379163018588,0
2026-03-03 15:40:00,248.5,95.0,2.05,30.0,91.0,28.71333333333337,30.946666666666697,7.359605086477179,0
2026-03-03 15:50:00,248.25,84.55,2.0,30.0,91.0,28.665714285714326,30.984285714285736,7.403307947619208,0
2026-03-03 16:00:00,247.65,110.35,2.0,30.0,91.0,28.75444444444448,31.0077777777778,7.368161760527512,0
2026-03-03 16:10:00,248.25,132.75,2.0,30.0,91.07692307692308,28.83000000000004,31.1468421052632,7.354845368927057,0
2026-03-03 16:20:00,247.55,102.15,1.9,30.0,91.83333333333331,28.63125000000004,30.71625000000003,7.362612362565665,0
2026-03-03 16:30:00,247.05,75.0,2.0,30.0,91.0909090909091,28.71235294117651,30.96058823529416,7.365078761659819,0
2026-03-03 16:40:00,247.55,89.6,2.0,30.0,91.07142857142856,28.82294117647062,31.22294117647064,7.371244759395204,0
2026-03-03 16:50:00,248.4,118.4,2.0,30.0,91.58333333333331,28.76000000000004,31.1666666666667,7.36179022953428,0
2026-03-03 17:00:00,250.0,120.4,2.0,30.0,91.5,28.856666666666698,31.238888888888937,7.357874280095316,0
2026-03-03 17:10:00,252.95,113.45,1.95,30.0,91.78571428571428,28.79117647058828,31.186470588235323,7.3599404302136655,0
2026-03-03 17:20:00,254.4,107.65,2.0,30.0,91.6,28.84333333333337,31.173333333333364,7.356857431345973,0
2026-03-03 17:30:00,255.9,97.0,2.0,30.0,91.6,28.88444444444448,31.28111111111114,7.3578850976352035,0
2026-03-03 17:40:00,259.45,100.9,2.0,30.0,91.71428571428572,28.920000000000027,31.37500000000002,7.357474031119511,0
2026-03-03 17:50:00,259.95,95.2,2.0,30.0,91.72727272727272,28.95470588235297,31.2417647058824,7.355007632025357,0
2026-03-03 18:00:00,261.0,88.55,2.0,30.0,92.0,28.935555555555585,31.22111111111116,7.355624231798895,0
2026-03-03 18:10:00,270.7,174.9,2.1,30.0,92.0,28.93100000000003,31.36600000000002,7.357679564377357,1
2026-03-03 18:20:00,333.4,166.8,2.1,30.0,92.9090909090909,28.89222222222226,31.28000000000003,7.355624231798895,1
2026-03-03 18:30:00,336.5,153.45,2.1,30.0,92.22222222222224,28.973333333333365,31.32000000000001,7.363640028854896,0
2026-03-03 18:40:00,330.25,65.7,2.0,30.0,92.33333333333331,28.96900000000003,31.38800000000003,7.359529363697972,0
2026-03-03 18:50:00,348.35,60.8,2.0,30.0,92.41666666666669,28.98400000000003,31.347000000000023,7.3638455621127425,0
2026-03-03 19:00:00,351.2,58.2,2.05,30.0,92.63636363636364,28.919000000000032,31.385000000000023,7.360145963471512,0
2026-03-03 19:10:00,360.1,56.55,1.95,30.0,92.4,28.98400000000003,31.329000000000025,7.360351496729358,0
2026-03-03 19:20:00,367.75,54.5,1.9,30.0,92.44444444444444,28.945555555555583,31.32555555555557,7.380288222740436,0
2026-03-03 19:30:00,379.0,51.85,1.95,30.0,92.5,28.93222222222225,31.26777777777782,7.357268497861665,0
2026-03-03 19:40:00,381.2,51.45,2.0,30.0,92.6153846153846,28.970000000000027,31.28666666666669,7.356857431345972,0
2026-03-03 19:50:00,380.1,51.15,2.0,30.0,92.41666666666669,28.970000000000027,31.262222222222267,7.3599404302136655,0
2026-03-03 20:00:00,380.7,52.1,1.9,30.0,92.44444444444444,28.97333333333336,31.237777777777826,7.357474031119511,0
2026-03-03 20:10:00,382.3,51.75,2.0,30.0,92.5,28.93777777777781,31.247777777777827,7.357062964603819,0
2026-03-03 20:20:00,379.95,51.0,1.95,30.0,92.1,28.9288235294118,31.264117647058868,7.339268111490295,0
2026-03-03 20:30:00,379.9,49.9,2.0,30.0,92.15384615384616,29.0177777777778,31.23333333333338,7.360557029987204,0
2026-03-03 20:40:00,379.85,50.35,1.85,30.0,92.1,28.94444444444447,31.260000000000044,7.351308033384126,0
2026-03-03 20:50:00,379.95,49.85,2.0,30.0,92.0,28.947777777777805,31.23222222222227,7.359323830440126,0
2026-03-03 21:00:00,386.15,50.0,1.95,30.0,92.0,28.99666666666669,31.244444444444493,7.359323830440126,0
2026-03-03 21:10:00,383.05,49.95,2.0,30.0,92.0,28.98230769230772,31.27615384615388,7.365078761659819,0
2026-03-03 21:20:00,393.1,49.6,2.0,30.0,92.0,28.96000000000003,31.28444444444447,7.345142035648741,0
2026-03-03 21:30:00,407.35,49.95,1.9,30.0,92.2,28.938235294117675,31.29000000000002,7.355007632025357,0
2026-03-03 21:40:00,408.2,50.1,1.95,30.0,92.0,28.985000000000028,31.27125000000004,7.349252700805664,0
2026-03-03 21:50:00,404.45,50.15,1.85,30.0,92.0,28.98000000000002,31.22888888888893,7.362612362565665,0
2026-03-03 22:00:00,410.5,50.0,1.9,30.0,92.0,28.964444444444474,31.24111111111116,7.359529363697972,0
2026-03-03 22:10:00,436.35,50.05,1.95,30.0,92.0,28.96777777777781,31.240000000000048,7.35809063089305,0
2026-03-03 22:20:00,430.0,49.8,1.95,30.0,92.0,28.947777777777805,31.237777777777826,7.356792526106653,0
2026-03-03 22:30:00,430.55,49.9,1.9,30.0,92.0,28.94777777777781,31.24666666666672,7.361584696276434,0
2026-03-03 22:40:00,435.55,50.0,2.0,30.0,92.1,28.9488235294118,31.25352941176476,7.355418698541049,0
2026-03-03 22:50:00,432.2,49.9,1.95,30.0,92.08333333333331,28.97941176470591,31.20764705882357,7.361335892859042,0
2026-03-03 23:00:00,448.3,49.75,2.0,30.0,92.0,28.943333333333364,31.260000000000044,7.35203280855653,0
2026-03-03 23:10:00,454.5,50.15,2.1,30.0,92.0,28.923333333333368,31.29000000000002,7.360903191263576,0
2026-03-03 23:20:00,449.3,49.9,1.95,30.0,92.21428571428572,28.955555555555588,31.23222222222227,7.357268497861665,0
2026-03-03 23:30:00,445.5,49.85,2.0,30.0,92.42857142857144,28.985294117647086,31.2417647058824,7.3539799657361264,0
2026-03-03 23:40:00,420.7,49.9,1.95,30.0,92.3076923076923,28.94647058823532,31.20764705882357,7.354185498993973,0
2026-03-03 23:50:00,448.3,50.0,1.9,30.0,92.45454545454544,28.93444444444448,31.245555555555605,7.3656953614333585,0
2026-03-04 00:00:00,433.5,49.65,1.9,30.0,92.625,28.980588235294142,31.237058823529463,7.354391032251819,0
2026-03-04 00:10:00,431.6,49.85,1.95,30.0,92.72727272727272,28.914705882352973,31.23117647058828,7.3578850976352035,0
2026-03-04 00:20:00,415.2,50.1,2.0,30.0,92.6923076923077,28.89705882352944,31.26647058823533,7.355829765056741,0
2026-03-04 00:30:00,410.75,50.1,2.0,30.0,92.8,28.91111111111114,31.26444444444449,7.359323830440126,0
2026-03-04 00:40:00,400.95,50.0,1.95,30.0,92.7,28.892352941176505,31.208823529411813,7.382549088576744,0
2026-03-04 00:50:00,403.55,49.9,1.8,30.0,92.7,28.91000000000003,31.252222222222272,7.370833692879512,0
2026-03-04 01:00:00,423.0,49.5,2.0,30.0,92.9090909090909,28.940588235294143,31.219411764705924,7.365284294917665,0
2026-03-04 01:10:00,408.2,49.3,1.95,30.0,93.0,28.93888888888892,31.21111111111115,7.361379163018588,0
2026-03-04 01:20:00,394.85,50.05,1.95,30.0,93.0,28.89555555555559,31.22000000000005,7.362201296049973,0
2026-03-04 01:30:00,386.0,49.9,1.9,30.0,93.0,28.936666666666696,31.19888888888893,7.361584696276434,0
