timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-02-09 00:00:00,263.9,49.85,1.9,31.0,78.4,30.02600000000002,32.25500000000004,7.343908836101663,0
2026-02-09 00:10:00,264.2,49.7,2.0,31.0,78.0,30.059000000000022,32.22800000000003,7.349869300579202,0
2026-02-09 00:20:00,265.45,50.05,1.9,31.0,78.0,30.00800000000002,32.26100000000004,7.354185498993973,0
2026-02-09 00:30:00,266.0,50.0,2.0,31.0,78.0,30.04400000000003,32.26800000000004,7.347608434742894,0
2026-02-09 00:40:00,266.45,49.65,1.85,31.0,78.0,30.059000000000022,32.25600000000005,7.348841634289972,0
2026-02-09 00:50:00,267.15,49.7,1.9,31.0,78.0,30.066000000000027,32.26600000000004,7.351924633157664,0
2026-02-09 01:00:00,267.75,49.9,1.9,31.0,78.0,30.00058823529413,32.32294117647062,7.355278070522523,0
2026-02-09 01:10:00,269.3,49.85,2.0,31.0,78.0,29.993000000000027,32.22700000000003,7.351308033384125,0
2026-02-09 01:20:00,269.8,49.4,2.0,31.0,78.0,30.036000000000023,32.229000000000035,7.350280367094895,0
2026-02-09 01:30:00,269.95,49.9,2.0,31.0,78.0,30.063000000000027,32.23300000000003,7.345964168680125,0
2026-02-09 01:40:00,270.15,49.9,2.0,31.0,77.72727272727273,30.01100000000002,32.255000000000045,7.349663767321356,0
2026-02-09 01:50:00,270.75,49.9,1.85,28.416666666666668,70.83333333333333,30.005000000000027,32.24800000000005,7.350896966868434,0
