timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-01-02 00:00:00,269.9,50.15,2.0,31.0,80.46666666666667,30.10500000000002,32.10600000000004,7.05451800905425,0
2026-01-02 00:10:00,269.4,49.6,2.0,31.0,80.27272727272727,30.089000000000024,32.12000000000003,7.155023772141029,0
2026-01-02 00:20:00,269.25,50.55,2.0,31.0,80.08333333333333,30.086000000000023,32.14900000000004,7.151118640241952,0
2026-01-02 00:30:00,269.05,49.95,2.0,31.0,80.14285714285714,30.073000000000025,32.14300000000004,7.102201724874562,0
2026-01-02 00:40:00,268.8,49.9,1.9,31.0,80.1,30.123000000000022,32.14500000000004,7.101996191616716,0
2026-01-02 00:50:00,268.5,49.8,1.9,31.0,80.3076923076923,30.095000000000027,32.16400000000002,7.03458128304317,0
2026-01-02 01:00:00,268.6,49.8,1.95,31.0,80.07692307692308,30.12800000000003,32.18400000000004,7.096652326912715,0
2026-01-02 01:10:00,268.95,49.95,1.95,31.0,80.08333333333333,30.121000000000024,32.18500000000003,7.0115615581644,0
2026-01-02 01:20:00,269.25,50.0,2.0,31.0,80.0909090909091,30.140000000000025,32.20400000000004,7.053284809507173,0
2026-01-02 01:30:00,269.9,50.2,2.0,31.0,80.5,30.158000000000023,32.19800000000004,6.957711844608702,0
2026-01-02 01:40:00,270.3,50.0,1.95,31.0,80.375,30.171000000000028,32.18100000000003,7.060175582414963,0
2026-01-02 01:50:00,270.8,50.2,1.85,31.0,80.72727272727273,30.129000000000023,32.163000000000025,6.989980566090551,0
2026-01-02 10:00:00,350.15,56.4,2.0,31.0,81.72727272727273,30.04000000000002,31.940000000000023,6.952573513162547,0
2026-01-02 10:10:00,355.0,61.45,2.0,31.0,81.55555555555556,30.110000000000028,31.99000000000002,6.95134031361547,0
2026-01-02 10:20:00,359.45,63.75,2.0,31.0,81.27272727272727,30.115000000000027,32.03100000000003,6.988336300027782,0
2026-01-02 10:30:00,364.8,64.0,2.0,31.0,81.0,30.098000000000027,32.04700000000002,6.9743600384942415,0
2026-01-02 10:40:00,369.1,80.05,2.0,31.0,81.0,30.109000000000023,32.035000000000025,6.972510239173626,0
2026-01-02 10:50:00,370.7,93.15,2.0,31.0,81.0,30.133000000000024,32.04000000000002,6.940035984433931,0
2026-01-02 11:00:00,370.75,102.3,2.0,31.0,81.0,30.105000000000025,32.077000000000034,7.013822424000708,0
2026-01-02 11:10:00,369.55,70.9,2.0,31.0,80.9090909090909,30.153000000000027,32.10600000000003,6.99059716586409,0
2026-01-02 11:20:00,364.2,65.0,2.0,31.0,80.88888888888889,30.102000000000025,32.10000000000003,6.99059716586409,0
2026-01-02 11:30:00,359.25,72.6,2.0,31.0,80.66666666666667,30.113000000000024,32.15200000000004,6.96531657514901,0
2026-01-02 11:40:00,354.5,94.95,2.05,31.0,80.41666666666667,30.11800000000003,32.14400000000004,6.957506311350856,0
2026-01-02 11:50:00,355.35,76.8,1.9,31.0,80.1,30.17800000000003,32.163000000000025,6.987925233512089,0
2026-01-02 12:00:00,355.75,105.2,2.0,31.0,80.18181818181819,30.181000000000022,32.23500000000003,6.973537905462857,0
2026-01-02 12:10:00,355.0,66.25,2.0,31.0,80.0909090909091,30.18300000000003,32.25000000000004,6.99059716586409,0
2026-01-02 12:20:00,354.05,96.35,2.0,31.0,80.0,30.19210526315792,32.28473684210529,6.968399574016702,0
2026-01-02 12:30:00,354.85,133.2,2.0,31.0,80.0,30.22800000000003,32.20100000000004,6.970249373337318,0
2026-01-02 12:40:00,355.45,134.25,2.0,31.0,80.0,30.215263157894764,32.25526315789478,6.992446965184705,0
2026-01-02 12:50:00,354.45,127.45,2.0,31.0,80.0,30.17947368421056,32.26894736842109,6.941474717238854,0
2026-01-02 13:00:00,353.45,60.25,2.15,31.0,80.0,30.235555555555585,32.27777777777781,6.9959410305680905,0
2026-01-02 13:10:00,350.95,69.45,2.0,31.0,80.0,30.17526315789476,32.25105263157899,6.971688106142241,0
2026-01-02 13:20:00,348.75,74.8,1.95,31.0,80.0,30.21153846153849,32.30846153846157,6.9667553079539335,0
2026-01-02 13:30:00,349.0,74.7,2.0,31.0,80.0,30.205000000000023,32.35500000000002,6.94599644891147,0
2026-01-02 13:40:00,345.6,76.0,1.95,31.0,80.0,30.250000000000025,32.31588235294121,6.969838306821626,0
2026-01-02 13:50:00,345.25,135.9,2.0,31.0,80.0,30.225555555555584,32.37222222222224,6.946201982169316,0
2026-01-02 14:00:00,344.05,143.65,1.95,31.0,79.9090909090909,30.266666666666698,32.377777777777794,6.95668417831947,0
2026-01-02 14:10:00,343.75,134.6,2.0,31.0,79.81818181818181,30.29111111111113,32.39222222222225,6.965933174922548,0
2026-01-02 14:20:00,341.9,128.65,2.05,31.0,79.16666666666667,30.14555555555559,32.31777777777781,6.928850648191144,0
2026-01-02 14:30:00,339.95,133.7,2.0,31.0,79.3076923076923,30.20222222222225,32.29000000000003,6.946818581942854,0
2026-01-02 14:40:00,338.05,70.35,2.0,31.0,79.25,30.194444444444468,32.380000000000024,6.946201982169316,0
2026-01-02 14:50:00,335.9,73.0,2.0,31.0,79.625,30.24111111111113,32.39888888888892,6.929932402179808,0
2026-01-02 15:00:00,333.9,124.05,2.0,31.0,79.4,30.21333333333336,32.42333333333335,6.974565571752088,0
2026-01-02 15:10:00,331.85,83.7,2.05,31.0,79.66666666666667,30.27352941176473,32.42176470588237,6.952573513162547,0
