timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-03-30 00:00:00,239.95,72.9,2.0,29.0,95.0,28.58076923076927,30.00846153846157,13.789020735642003,0
2026-03-30 00:10:00,240.0,72.65,2.0,29.0,95.0,28.56555555555559,30.00000000000003,13.770111675920155,0
2026-03-30 00:20:00,240.1,72.7,2.0,29.0,95.0,28.588571428571463,29.98714285714288,13.784910070485084,0
2026-03-30 00:30:00,240.0,72.8,1.85,29.0,95.0,28.5688235294118,30.00647058823532,13.799297398534314,0
2026-03-30 00:40:00,240.0,72.5,1.95,29.0,95.0,28.537777777777816,30.01666666666669,13.814712392872778,0
2026-03-30 00:50:00,240.0,72.75,2.0,29.0,95.0,28.58444444444449,30.007777777777807,13.764356744700464,0
2026-03-30 01:00:00,240.0,72.95,2.0,29.0,95.0,28.58333333333337,29.9877777777778,13.781004938586005,0
2026-03-30 01:10:00,240.05,72.95,1.95,29.0,95.0,28.606666666666705,30.0066666666667,13.808340861879548,0
2026-03-30 01:20:00,240.05,72.85,2.0,29.0,95.0,28.48444444444448,30.006666666666703,13.781416005101695,0
2026-03-30 01:30:00,238.5,72.85,1.95,29.0,95.0,28.55777777777781,30.03222222222225,13.785937736774311,0
2026-03-30 01:40:00,238.1,72.35,2.0,29.0,95.0,28.566666666666706,30.02444444444448,13.809985127942316,0
2026-03-30 01:50:00,237.85,72.65,1.95,29.0,95.0,28.508823529411806,30.018235294117687,13.782649204648774,0
